,zone,date,month,mean_temp (C),total_precip (mm),area_burned (HA),mean_temp_lag1,total_precip_lag1,mean_temp_lag2,total_precip_lag2,mean_temp_lag3,total_precip_lag3,mean_temp_lag4,total_precip_lag4,mean_temp_lag5,total_precip_lag5,mean_temp_lag6,total_precip_lag6,mean_temp_lag7,total_precip_lag7,mean_temp_lag8,total_precip_lag8,mean_temp_lag9,total_precip_lag9,mean_temp_lag10,total_precip_lag10,mean_temp_lag11,total_precip_lag11
61,Coastal_NorthIslandMidCoast,2017-11-30,11,2.5166666666666666,87.3,0.0,8.690322580645162,321.9,14.496551724137932,115.8,17.632258064516126,52.1,17.029032258064518,36.8,15.28,32.8,12.829032258064515,51.900000000000006,9.283333333333331,30.6,3.1096774193548384,65.00000000000001,0.1464285714285714,64.8,-0.4193548387096773,134.4,-2.5032258064516126,152.79999999999998
62,Coastal_NorthIslandMidCoast,2017-10-31,10,8.690322580645162,321.9,196.4,14.496551724137932,115.8,17.632258064516126,52.1,17.029032258064518,36.8,15.28,32.8,12.829032258064515,51.900000000000006,9.283333333333331,30.6,3.1096774193548384,65.00000000000001,0.1464285714285714,64.8,-0.4193548387096773,134.4,-2.5032258064516126,152.79999999999998,5.536666666666666,251.9
63,Coastal_NorthIslandMidCoast,2017-09-30,9,14.496551724137932,115.8,0.0,17.632258064516126,52.1,17.029032258064518,36.8,15.28,32.8,12.829032258064515,51.900000000000006,9.283333333333331,30.6,3.1096774193548384,65.00000000000001,0.1464285714285714,64.8,-0.4193548387096773,134.4,-2.5032258064516126,152.79999999999998,5.536666666666666,251.9,8.370967741935484,72.60000000000002
64,Coastal_NorthIslandMidCoast,2017-08-31,8,17.632258064516126,52.1,85.4,17.029032258064518,36.8,15.28,32.8,12.829032258064515,51.900000000000006,9.283333333333331,30.6,3.1096774193548384,65.00000000000001,0.1464285714285714,64.8,-0.4193548387096773,134.4,-2.5032258064516126,152.79999999999998,5.536666666666666,251.9,8.370967741935484,72.60000000000002,13.076666666666666,118.2
65,Coastal_NorthIslandMidCoast,2017-07-31,7,17.029032258064518,36.8,7380.099999999999,15.28,32.8,12.829032258064515,51.900000000000006,9.283333333333331,30.6,3.1096774193548384,65.00000000000001,0.1464285714285714,64.8,-0.4193548387096773,134.4,-2.5032258064516126,152.79999999999998,5.536666666666666,251.9,8.370967741935484,72.60000000000002,13.076666666666666,118.2,18.974193548387092,89.0
66,Coastal_NorthIslandMidCoast,2017-06-30,6,15.28,32.8,0.9,12.829032258064515,51.900000000000006,9.283333333333331,30.6,3.1096774193548384,65.00000000000001,0.1464285714285714,64.8,-0.4193548387096773,134.4,-2.5032258064516126,152.79999999999998,5.536666666666666,251.9,8.370967741935484,72.60000000000002,13.076666666666666,118.2,18.974193548387092,89.0,17.641935483870967,52.2
67,Coastal_NorthIslandMidCoast,2017-05-31,5,12.829032258064515,51.900000000000006,0.0,9.283333333333331,30.6,3.1096774193548384,65.00000000000001,0.1464285714285714,64.8,-0.4193548387096773,134.4,-2.5032258064516126,152.79999999999998,5.536666666666666,251.9,8.370967741935484,72.60000000000002,13.076666666666666,118.2,18.974193548387092,89.0,17.641935483870967,52.2,15.666666666666666,92.4
68,Coastal_NorthIslandMidCoast,2017-04-30,4,9.283333333333331,30.6,0.0,3.1096774193548384,65.00000000000001,0.1464285714285714,64.8,-0.4193548387096773,134.4,-2.5032258064516126,152.79999999999998,5.536666666666666,251.9,8.370967741935484,72.60000000000002,13.076666666666666,118.2,18.974193548387092,89.0,17.641935483870967,52.2,15.666666666666666,92.4,14.061290322580646,13.400000000000002
69,Coastal_NorthIslandMidCoast,2017-03-31,3,3.1096774193548384,65.00000000000001,0.0,0.1464285714285714,64.8,-0.4193548387096773,134.4,-2.5032258064516126,152.79999999999998,5.536666666666666,251.9,8.370967741935484,72.60000000000002,13.076666666666666,118.2,18.974193548387092,89.0,17.641935483870967,52.2,15.666666666666666,92.4,14.061290322580646,13.400000000000002,11.02,59.60000000000001
70,Coastal_NorthIslandMidCoast,2017-02-28,2,0.1464285714285714,64.8,0.0,-0.4193548387096773,134.4,-2.5032258064516126,152.79999999999998,5.536666666666666,251.9,8.370967741935484,72.60000000000002,13.076666666666666,118.2,18.974193548387092,89.0,17.641935483870967,52.2,15.666666666666666,92.4,14.061290322580646,13.400000000000002,11.02,59.60000000000001,8.015789473684212,26.0
71,Coastal_NorthIslandMidCoast,2017-01-31,1,-0.4193548387096773,134.4,0.0,-2.5032258064516126,152.79999999999998,5.536666666666666,251.9,8.370967741935484,72.60000000000002,13.076666666666666,118.2,18.974193548387092,89.0,17.641935483870967,52.2,15.666666666666666,92.4,14.061290322580646,13.400000000000002,11.02,59.60000000000001,8.015789473684212,26.0,4.69,72.60000000000001
72,Coastal_NorthIslandMidCoast,2016-12-31,12,-2.5032258064516126,152.79999999999998,0.0,5.536666666666666,251.9,8.370967741935484,72.60000000000002,13.076666666666666,118.2,18.974193548387092,89.0,17.641935483870967,52.2,15.666666666666666,92.4,14.061290322580646,13.400000000000002,11.02,59.60000000000001,8.015789473684212,26.0,4.69,72.60000000000001,-0.2935483870967743,108.6
73,Coastal_NorthIslandMidCoast,2016-11-30,11,5.536666666666666,251.9,0.0,8.370967741935484,72.60000000000002,13.076666666666666,118.2,18.974193548387092,89.0,17.641935483870967,52.2,15.666666666666666,92.4,14.061290322580646,13.400000000000002,11.02,59.60000000000001,8.015789473684212,26.0,4.69,72.60000000000001,-0.2935483870967743,108.6,-1.2185185185185186,173.4
74,Coastal_NorthIslandMidCoast,2016-10-31,10,8.370967741935484,72.60000000000002,22.8,13.076666666666666,118.2,18.974193548387092,89.0,17.641935483870967,52.2,15.666666666666666,92.4,14.061290322580646,13.400000000000002,11.02,59.60000000000001,8.015789473684212,26.0,4.69,72.60000000000001,-0.2935483870967743,108.6,-1.2185185185185186,173.4,2.603571428571428,162.0
75,Coastal_NorthIslandMidCoast,2016-09-30,9,13.076666666666666,118.2,0.0,18.974193548387092,89.0,17.641935483870967,52.2,15.666666666666666,92.4,14.061290322580646,13.400000000000002,11.02,59.60000000000001,8.015789473684212,26.0,4.69,72.60000000000001,-0.2935483870967743,108.6,-1.2185185185185186,173.4,2.603571428571428,162.0,10.951612903225808,179.4
76,Coastal_NorthIslandMidCoast,2016-08-31,8,18.974193548387092,89.0,206.9,17.641935483870967,52.2,15.666666666666666,92.4,14.061290322580646,13.400000000000002,11.02,59.60000000000001,8.015789473684212,26.0,4.69,72.60000000000001,-0.2935483870967743,108.6,-1.2185185185185186,173.4,2.603571428571428,162.0,10.951612903225808,179.4,12.356666666666666,141.70000000000002
77,Coastal_NorthIslandMidCoast,2016-07-31,7,17.641935483870967,52.2,0.0,15.666666666666666,92.4,14.061290322580646,13.400000000000002,11.02,59.60000000000001,8.015789473684212,26.0,4.69,72.60000000000001,-0.2935483870967743,108.6,-1.2185185185185186,173.4,2.603571428571428,162.0,10.951612903225808,179.4,12.356666666666666,141.70000000000002,17.85161290322581,65.60000000000001
78,Coastal_NorthIslandMidCoast,2016-06-30,6,15.666666666666666,92.4,0.0,14.061290322580646,13.400000000000002,11.02,59.60000000000001,8.015789473684212,26.0,4.69,72.60000000000001,-0.2935483870967743,108.6,-1.2185185185185186,173.4,2.603571428571428,162.0,10.951612903225808,179.4,12.356666666666666,141.70000000000002,17.85161290322581,65.60000000000001,19.506451612903227,60.8
79,Coastal_NorthIslandMidCoast,2016-05-31,5,14.061290322580646,13.400000000000002,0.0,11.02,59.60000000000001,8.015789473684212,26.0,4.69,72.60000000000001,-0.2935483870967743,108.6,-1.2185185185185186,173.4,2.603571428571428,162.0,10.951612903225808,179.4,12.356666666666666,141.70000000000002,17.85161290322581,65.60000000000001,19.506451612903227,60.8,18.05,12.8
80,Coastal_NorthIslandMidCoast,2016-04-30,4,11.02,59.60000000000001,0.0,8.015789473684212,26.0,4.69,72.60000000000001,-0.2935483870967743,108.6,-1.2185185185185186,173.4,2.603571428571428,162.0,10.951612903225808,179.4,12.356666666666666,141.70000000000002,17.85161290322581,65.60000000000001,19.506451612903227,60.8,18.05,12.8,14.729032258064516,6.200000000000001
81,Coastal_NorthIslandMidCoast,2016-03-31,3,8.015789473684212,26.0,0.0,4.69,72.60000000000001,-0.2935483870967743,108.6,-1.2185185185185186,173.4,2.603571428571428,162.0,10.951612903225808,179.4,12.356666666666666,141.70000000000002,17.85161290322581,65.60000000000001,19.506451612903227,60.8,18.05,12.8,14.729032258064516,6.200000000000001,8.34,61.00000000000001
82,Coastal_NorthIslandMidCoast,2016-02-29,2,4.69,72.60000000000001,160.0,-0.2935483870967743,108.6,-1.2185185185185186,173.4,2.603571428571428,162.0,10.951612903225808,179.4,12.356666666666666,141.70000000000002,17.85161290322581,65.60000000000001,19.506451612903227,60.8,18.05,12.8,14.729032258064516,6.200000000000001,8.34,61.00000000000001,7.441935483870969,225.6
83,Coastal_NorthIslandMidCoast,2016-01-31,1,-0.2935483870967743,108.6,0.0,-1.2185185185185186,173.4,2.603571428571428,162.0,10.951612903225808,179.4,12.356666666666666,141.70000000000002,17.85161290322581,65.60000000000001,19.506451612903227,60.8,18.05,12.8,14.729032258064516,6.200000000000001,8.34,61.00000000000001,7.441935483870969,225.6,4.671428571428571,87.2
84,Coastal_NorthIslandMidCoast,2015-12-31,12,-1.2185185185185186,173.4,0.0,2.603571428571428,162.0,10.951612903225808,179.4,12.356666666666666,141.70000000000002,17.85161290322581,65.60000000000001,19.506451612903227,60.8,18.05,12.8,14.729032258064516,6.200000000000001,8.34,61.00000000000001,7.441935483870969,225.6,4.671428571428571,87.2,1.0571428571428572,238.89999999999995
85,Coastal_NorthIslandMidCoast,2015-11-30,11,2.603571428571428,162.0,0.0,10.951612903225808,179.4,12.356666666666666,141.70000000000002,17.85161290322581,65.60000000000001,19.506451612903227,60.8,18.05,12.8,14.729032258064516,6.200000000000001,8.34,61.00000000000001,7.441935483870969,225.6,4.671428571428571,87.2,1.0571428571428572,238.89999999999995,0.6354838709677421,134.2
86,Coastal_NorthIslandMidCoast,2015-10-31,10,10.951612903225808,179.4,3.0,12.356666666666666,141.70000000000002,17.85161290322581,65.60000000000001,19.506451612903227,60.8,18.05,12.8,14.729032258064516,6.200000000000001,8.34,61.00000000000001,7.441935483870969,225.6,4.671428571428571,87.2,1.0571428571428572,238.89999999999995,0.6354838709677421,134.2,2.606666666666668,353.4
87,Coastal_NorthIslandMidCoast,2015-09-30,9,12.356666666666666,141.70000000000002,0.0,17.85161290322581,65.60000000000001,19.506451612903227,60.8,18.05,12.8,14.729032258064516,6.200000000000001,8.34,61.00000000000001,7.441935483870969,225.6,4.671428571428571,87.2,1.0571428571428572,238.89999999999995,0.6354838709677421,134.2,2.606666666666668,353.4,10.70689655172414,254.40000000000003
88,Coastal_NorthIslandMidCoast,2015-08-31,8,17.85161290322581,65.60000000000001,2.0,19.506451612903227,60.8,18.05,12.8,14.729032258064516,6.200000000000001,8.34,61.00000000000001,7.441935483870969,225.6,4.671428571428571,87.2,1.0571428571428572,238.89999999999995,0.6354838709677421,134.2,2.606666666666668,353.4,10.70689655172414,254.40000000000003,16.10344827586207,44.6
89,Coastal_NorthIslandMidCoast,2015-07-31,7,19.506451612903227,60.8,19.4,18.05,12.8,14.729032258064516,6.200000000000001,8.34,61.00000000000001,7.441935483870969,225.6,4.671428571428571,87.2,1.0571428571428572,238.89999999999995,0.6354838709677421,134.2,2.606666666666668,353.4,10.70689655172414,254.40000000000003,16.10344827586207,44.6,19.01290322580645,20.8
90,Coastal_NorthIslandMidCoast,2015-06-30,6,18.05,12.8,0.0,14.729032258064516,6.200000000000001,8.34,61.00000000000001,7.441935483870969,225.6,4.671428571428571,87.2,1.0571428571428572,238.89999999999995,0.6354838709677421,134.2,2.606666666666668,353.4,10.70689655172414,254.40000000000003,16.10344827586207,44.6,19.01290322580645,20.8,18.81935483870968,50.3
91,Coastal_NorthIslandMidCoast,2015-05-31,5,14.729032258064516,6.200000000000001,0.0,8.34,61.00000000000001,7.441935483870969,225.6,4.671428571428571,87.2,1.0571428571428572,238.89999999999995,0.6354838709677421,134.2,2.606666666666668,353.4,10.70689655172414,254.40000000000003,16.10344827586207,44.6,19.01290322580645,20.8,18.81935483870968,50.3,15.855172413793102,11.6
92,Coastal_NorthIslandMidCoast,2015-04-30,4,8.34,61.00000000000001,0.0,7.441935483870969,225.6,4.671428571428571,87.2,1.0571428571428572,238.89999999999995,0.6354838709677421,134.2,2.606666666666668,353.4,10.70689655172414,254.40000000000003,16.10344827586207,44.6,19.01290322580645,20.8,18.81935483870968,50.3,15.855172413793102,11.6,13.74,39.6
93,Coastal_NorthIslandMidCoast,2015-03-31,3,7.441935483870969,225.6,0.0,4.671428571428571,87.2,1.0571428571428572,238.89999999999995,0.6354838709677421,134.2,2.606666666666668,353.4,10.70689655172414,254.40000000000003,16.10344827586207,44.6,19.01290322580645,20.8,18.81935483870968,50.3,15.855172413793102,11.6,13.74,39.6,9.051724137931032,39.0
94,Coastal_NorthIslandMidCoast,2015-02-28,2,4.671428571428571,87.2,0.0,1.0571428571428572,238.89999999999995,0.6354838709677421,134.2,2.606666666666668,353.4,10.70689655172414,254.40000000000003,16.10344827586207,44.6,19.01290322580645,20.8,18.81935483870968,50.3,15.855172413793102,11.6,13.74,39.6,9.051724137931032,39.0,2.796774193548387,94.1
95,Coastal_NorthIslandMidCoast,2015-01-31,1,1.0571428571428572,238.89999999999995,0.0,0.6354838709677421,134.2,2.606666666666668,353.4,10.70689655172414,254.40000000000003,16.10344827586207,44.6,19.01290322580645,20.8,18.81935483870968,50.3,15.855172413793102,11.6,13.74,39.6,9.051724137931032,39.0,2.796774193548387,94.1,-0.6555555555555556,67.7
96,Coastal_NorthIslandMidCoast,2014-12-31,12,0.6354838709677421,134.2,0.0,2.606666666666668,353.4,10.70689655172414,254.40000000000003,16.10344827586207,44.6,19.01290322580645,20.8,18.81935483870968,50.3,15.855172413793102,11.6,13.74,39.6,9.051724137931032,39.0,2.796774193548387,94.1,-0.6555555555555556,67.7,3.0612903225806454,130.0
97,Coastal_NorthIslandMidCoast,2014-11-30,11,2.606666666666668,353.4,0.0,10.70689655172414,254.40000000000003,16.10344827586207,44.6,19.01290322580645,20.8,18.81935483870968,50.3,15.855172413793102,11.6,13.74,39.6,9.051724137931032,39.0,2.796774193548387,94.1,-0.6555555555555556,67.7,3.0612903225806454,130.0,1.5967741935483868,219.8
98,Coastal_NorthIslandMidCoast,2014-10-31,10,10.70689655172414,254.40000000000003,0.0,16.10344827586207,44.6,19.01290322580645,20.8,18.81935483870968,50.3,15.855172413793102,11.6,13.74,39.6,9.051724137931032,39.0,2.796774193548387,94.1,-0.6555555555555556,67.7,3.0612903225806454,130.0,1.5967741935483868,219.8,3.5166666666666666,119.1
99,Coastal_NorthIslandMidCoast,2014-09-30,9,16.10344827586207,44.6,66.2,19.01290322580645,20.8,18.81935483870968,50.3,15.855172413793102,11.6,13.74,39.6,9.051724137931032,39.0,2.796774193548387,94.1,-0.6555555555555556,67.7,3.0612903225806454,130.0,1.5967741935483868,219.8,3.5166666666666666,119.1,8.28,102.89999999999998
100,Coastal_NorthIslandMidCoast,2014-08-31,8,19.01290322580645,20.8,4.3,18.81935483870968,50.3,15.855172413793102,11.6,13.74,39.6,9.051724137931032,39.0,2.796774193548387,94.1,-0.6555555555555556,67.7,3.0612903225806454,130.0,1.5967741935483868,219.8,3.5166666666666666,119.1,8.28,102.89999999999998,15.406666666666665,42.60000000000001
101,Coastal_NorthIslandMidCoast,2014-07-31,7,18.81935483870968,50.3,171.60000000000002,15.855172413793102,11.6,13.74,39.6,9.051724137931032,39.0,2.796774193548387,94.1,-0.6555555555555556,67.7,3.0612903225806454,130.0,1.5967741935483868,219.8,3.5166666666666666,119.1,8.28,102.89999999999998,15.406666666666665,42.60000000000001,17.79032258064516,58.6
102,Coastal_NorthIslandMidCoast,2014-06-30,6,15.855172413793102,11.6,0.0,13.74,39.6,9.051724137931032,39.0,2.796774193548387,94.1,-0.6555555555555556,67.7,3.0612903225806454,130.0,1.5967741935483868,219.8,3.5166666666666666,119.1,8.28,102.89999999999998,15.406666666666665,42.60000000000001,17.79032258064516,58.6,18.59032258064516,18.0
103,Coastal_NorthIslandMidCoast,2014-05-31,5,13.74,39.6,0.0,9.051724137931032,39.0,2.796774193548387,94.1,-0.6555555555555556,67.7,3.0612903225806454,130.0,1.5967741935483868,219.8,3.5166666666666666,119.1,8.28,102.89999999999998,15.406666666666665,42.60000000000001,17.79032258064516,58.6,18.59032258064516,18.0,15.731034482758622,78.4
104,Coastal_NorthIslandMidCoast,2014-04-30,4,9.051724137931032,39.0,0.0,2.796774193548387,94.1,-0.6555555555555556,67.7,3.0612903225806454,130.0,1.5967741935483868,219.8,3.5166666666666666,119.1,8.28,102.89999999999998,15.406666666666665,42.60000000000001,17.79032258064516,58.6,18.59032258064516,18.0,15.731034482758622,78.4,13.219354838709677,67.30000000000001
105,Coastal_NorthIslandMidCoast,2014-03-31,3,2.796774193548387,94.1,0.0,-0.6555555555555556,67.7,3.0612903225806454,130.0,1.5967741935483868,219.8,3.5166666666666666,119.1,8.28,102.89999999999998,15.406666666666665,42.60000000000001,17.79032258064516,58.6,18.59032258064516,18.0,15.731034482758622,78.4,13.219354838709677,67.30000000000001,8.441379310344827,67.4
106,Coastal_NorthIslandMidCoast,2014-02-28,2,-0.6555555555555556,67.7,0.0,3.0612903225806454,130.0,1.5967741935483868,219.8,3.5166666666666666,119.1,8.28,102.89999999999998,15.406666666666665,42.60000000000001,17.79032258064516,58.6,18.59032258064516,18.0,15.731034482758622,78.4,13.219354838709677,67.30000000000001,8.441379310344827,67.4,5.306451612903226,122.4
107,Coastal_NorthIslandMidCoast,2014-01-31,1,3.0612903225806454,130.0,0.0,1.5967741935483868,219.8,3.5166666666666666,119.1,8.28,102.89999999999998,15.406666666666665,42.60000000000001,17.79032258064516,58.6,18.59032258064516,18.0,15.731034482758622,78.4,13.219354838709677,67.30000000000001,8.441379310344827,67.4,5.306451612903226,122.4,3.8285714285714287,146.0
108,Coastal_NorthIslandMidCoast,2013-12-31,12,1.5967741935483868,219.8,0.0,3.5166666666666666,119.1,8.28,102.89999999999998,15.406666666666665,42.60000000000001,17.79032258064516,58.6,18.59032258064516,18.0,15.731034482758622,78.4,13.219354838709677,67.30000000000001,8.441379310344827,67.4,5.306451612903226,122.4,3.8285714285714287,146.0,0.2870967741935484,100.6
109,Coastal_NorthIslandMidCoast,2013-11-30,11,3.5166666666666666,119.1,0.0,8.28,102.89999999999998,15.406666666666665,42.60000000000001,17.79032258064516,58.6,18.59032258064516,18.0,15.731034482758622,78.4,13.219354838709677,67.30000000000001,8.441379310344827,67.4,5.306451612903226,122.4,3.8285714285714287,146.0,0.2870967741935484,100.6,-0.5516129032258066,78.4
110,Coastal_NorthIslandMidCoast,2013-10-31,10,8.28,102.89999999999998,186.8,15.406666666666665,42.60000000000001,17.79032258064516,58.6,18.59032258064516,18.0,15.731034482758622,78.4,13.219354838709677,67.30000000000001,8.441379310344827,67.4,5.306451612903226,122.4,3.8285714285714287,146.0,0.2870967741935484,100.6,-0.5516129032258066,78.4,3.4600000000000004,84.4
111,Coastal_NorthIslandMidCoast,2013-09-30,9,15.406666666666665,42.60000000000001,0.0,17.79032258064516,58.6,18.59032258064516,18.0,15.731034482758622,78.4,13.219354838709677,67.30000000000001,8.441379310344827,67.4,5.306451612903226,122.4,3.8285714285714287,146.0,0.2870967741935484,100.6,-0.5516129032258066,78.4,3.4600000000000004,84.4,7.993548387096775,157.9
112,Coastal_NorthIslandMidCoast,2013-08-31,8,17.79032258064516,58.6,0.0,18.59032258064516,18.0,15.731034482758622,78.4,13.219354838709677,67.30000000000001,8.441379310344827,67.4,5.306451612903226,122.4,3.8285714285714287,146.0,0.2870967741935484,100.6,-0.5516129032258066,78.4,3.4600000000000004,84.4,7.993548387096775,157.9,14.47,84.2
113,Coastal_NorthIslandMidCoast,2013-07-31,7,18.59032258064516,18.0,185.7,15.731034482758622,78.4,13.219354838709677,67.30000000000001,8.441379310344827,67.4,5.306451612903226,122.4,3.8285714285714287,146.0,0.2870967741935484,100.6,-0.5516129032258066,78.4,3.4600000000000004,84.4,7.993548387096775,157.9,14.47,84.2,17.538709677419355,28.9
114,Coastal_NorthIslandMidCoast,2013-06-30,6,15.731034482758622,78.4,0.0,13.219354838709677,67.30000000000001,8.441379310344827,67.4,5.306451612903226,122.4,3.8285714285714287,146.0,0.2870967741935484,100.6,-0.5516129032258066,78.4,3.4600000000000004,84.4,7.993548387096775,157.9,14.47,84.2,17.538709677419355,28.9,17.677419354838708,16.5
115,Coastal_NorthIslandMidCoast,2013-05-31,5,13.219354838709677,67.30000000000001,0.0,8.441379310344827,67.4,5.306451612903226,122.4,3.8285714285714287,146.0,0.2870967741935484,100.6,-0.5516129032258066,78.4,3.4600000000000004,84.4,7.993548387096775,157.9,14.47,84.2,17.538709677419355,28.9,17.677419354838708,16.5,13.896666666666668,67.6
116,Coastal_NorthIslandMidCoast,2013-04-30,4,8.441379310344827,67.4,8.4,5.306451612903226,122.4,3.8285714285714287,146.0,0.2870967741935484,100.6,-0.5516129032258066,78.4,3.4600000000000004,84.4,7.993548387096775,157.9,14.47,84.2,17.538709677419355,28.9,17.677419354838708,16.5,13.896666666666668,67.6,11.441935483870967,33.2
117,Coastal_NorthIslandMidCoast,2013-03-31,3,5.306451612903226,122.4,0.0,3.8285714285714287,146.0,0.2870967741935484,100.6,-0.5516129032258066,78.4,3.4600000000000004,84.4,7.993548387096775,157.9,14.47,84.2,17.538709677419355,28.9,17.677419354838708,16.5,13.896666666666668,67.6,11.441935483870967,33.2,8.746666666666666,56.8
118,Coastal_NorthIslandMidCoast,2013-02-28,2,3.8285714285714287,146.0,0.0,0.2870967741935484,100.6,-0.5516129032258066,78.4,3.4600000000000004,84.4,7.993548387096775,157.9,14.47,84.2,17.538709677419355,28.9,17.677419354838708,16.5,13.896666666666668,67.6,11.441935483870967,33.2,8.746666666666666,56.8,4.358064516129032,81.0
119,Coastal_NorthIslandMidCoast,2013-01-31,1,0.2870967741935484,100.6,0.0,-0.5516129032258066,78.4,3.4600000000000004,84.4,7.993548387096775,157.9,14.47,84.2,17.538709677419355,28.9,17.677419354838708,16.5,13.896666666666668,67.6,11.441935483870967,33.2,8.746666666666666,56.8,4.358064516129032,81.0,3.1,75.60000000000001
120,Coastal_NorthIslandMidCoast,2012-12-31,12,-0.5516129032258066,78.4,0.0,3.4600000000000004,84.4,7.993548387096775,157.9,14.47,84.2,17.538709677419355,28.9,17.677419354838708,16.5,13.896666666666668,67.6,11.441935483870967,33.2,8.746666666666666,56.8,4.358064516129032,81.0,3.1,75.60000000000001,-1.827586206896552,412.6
121,Coastal_NorthIslandMidCoast,2012-11-30,11,3.4600000000000004,84.4,0.0,7.993548387096775,157.9,14.47,84.2,17.538709677419355,28.9,17.677419354838708,16.5,13.896666666666668,67.6,11.441935483870967,33.2,8.746666666666666,56.8,4.358064516129032,81.0,3.1,75.60000000000001,-1.827586206896552,412.6,1.6846153846153844,345.6
122,Coastal_NorthIslandMidCoast,2012-10-31,10,7.993548387096775,157.9,0.0,14.47,84.2,17.538709677419355,28.9,17.677419354838708,16.5,13.896666666666668,67.6,11.441935483870967,33.2,8.746666666666666,56.8,4.358064516129032,81.0,3.1,75.60000000000001,-1.827586206896552,412.6,1.6846153846153844,345.6,2.52,273.3
123,Coastal_NorthIslandMidCoast,2012-09-30,9,14.47,84.2,14.7,17.538709677419355,28.9,17.677419354838708,16.5,13.896666666666668,67.6,11.441935483870967,33.2,8.746666666666666,56.8,4.358064516129032,81.0,3.1,75.60000000000001,-1.827586206896552,412.6,1.6846153846153844,345.6,2.52,273.3,8.306451612903226,135.79999999999998
124,Coastal_NorthIslandMidCoast,2012-08-31,8,17.538709677419355,28.9,342.20000000000005,17.677419354838708,16.5,13.896666666666668,67.6,11.441935483870967,33.2,8.746666666666666,56.8,4.358064516129032,81.0,3.1,75.60000000000001,-1.827586206896552,412.6,1.6846153846153844,345.6,2.52,273.3,8.306451612903226,135.79999999999998,14.05,301.99999999999994
125,Coastal_NorthIslandMidCoast,2012-07-31,7,17.677419354838708,16.5,0.0,13.896666666666668,67.6,11.441935483870967,33.2,8.746666666666666,56.8,4.358064516129032,81.0,3.1,75.60000000000001,-1.827586206896552,412.6,1.6846153846153844,345.6,2.52,273.3,8.306451612903226,135.79999999999998,14.05,301.99999999999994,16.227586206896554,73.5
126,Coastal_NorthIslandMidCoast,2012-06-30,6,13.896666666666668,67.6,0.0,11.441935483870967,33.2,8.746666666666666,56.8,4.358064516129032,81.0,3.1,75.60000000000001,-1.827586206896552,412.6,1.6846153846153844,345.6,2.52,273.3,8.306451612903226,135.79999999999998,14.05,301.99999999999994,16.227586206896554,73.5,15.222580645161289,103.6
127,Coastal_NorthIslandMidCoast,2012-05-31,5,11.441935483870967,33.2,2.3,8.746666666666666,56.8,4.358064516129032,81.0,3.1,75.60000000000001,-1.827586206896552,412.6,1.6846153846153844,345.6,2.52,273.3,8.306451612903226,135.79999999999998,14.05,301.99999999999994,16.227586206896554,73.5,15.222580645161289,103.6,14.98333333333333,43.0
128,Coastal_NorthIslandMidCoast,2012-04-30,4,8.746666666666666,56.8,0.0,4.358064516129032,81.0,3.1,75.60000000000001,-1.827586206896552,412.6,1.6846153846153844,345.6,2.52,273.3,8.306451612903226,135.79999999999998,14.05,301.99999999999994,16.227586206896554,73.5,15.222580645161289,103.6,14.98333333333333,43.0,11.55483870967742,56.00000000000001
129,Coastal_NorthIslandMidCoast,2012-03-31,3,4.358064516129032,81.0,0.0,3.1,75.60000000000001,-1.827586206896552,412.6,1.6846153846153844,345.6,2.52,273.3,8.306451612903226,135.79999999999998,14.05,301.99999999999994,16.227586206896554,73.5,15.222580645161289,103.6,14.98333333333333,43.0,11.55483870967742,56.00000000000001,6.303333333333334,52.00000000000001
130,Coastal_NorthIslandMidCoast,2012-02-29,2,3.1,75.60000000000001,0.0,-1.827586206896552,412.6,1.6846153846153844,345.6,2.52,273.3,8.306451612903226,135.79999999999998,14.05,301.99999999999994,16.227586206896554,73.5,15.222580645161289,103.6,14.98333333333333,43.0,11.55483870967742,56.00000000000001,6.303333333333334,52.00000000000001,3.6806451612903226,70.39999999999999
131,Coastal_NorthIslandMidCoast,2012-01-31,1,-1.827586206896552,412.6,0.0,1.6846153846153844,345.6,2.52,273.3,8.306451612903226,135.79999999999998,14.05,301.99999999999994,16.227586206896554,73.5,15.222580645161289,103.6,14.98333333333333,43.0,11.55483870967742,56.00000000000001,6.303333333333334,52.00000000000001,3.6806451612903226,70.39999999999999,-0.5851851851851853,181.6
132,Coastal_NorthIslandMidCoast,2011-12-31,12,1.6846153846153844,345.6,0.0,2.52,273.3,8.306451612903226,135.79999999999998,14.05,301.99999999999994,16.227586206896554,73.5,15.222580645161289,103.6,14.98333333333333,43.0,11.55483870967742,56.00000000000001,6.303333333333334,52.00000000000001,3.6806451612903226,70.39999999999999,-0.5851851851851853,181.6,-0.2655172413793101,178.39999999999998
133,Coastal_NorthIslandMidCoast,2011-11-30,11,2.52,273.3,0.0,8.306451612903226,135.79999999999998,14.05,301.99999999999994,16.227586206896554,73.5,15.222580645161289,103.6,14.98333333333333,43.0,11.55483870967742,56.00000000000001,6.303333333333334,52.00000000000001,3.6806451612903226,70.39999999999999,-0.5851851851851853,181.6,-0.2655172413793101,178.39999999999998,-0.0935483870967741,113.0
